,id,brand,name,price,price_sign,currency,image_link,product_link,website_link,description,rating,category,product_type,tag_list,created_at,updated_at,product_api_url,api_featured_image,product_colors
61,437,pure anada,Pure Anada Pressed Mineral Cheek Colour Pan,12.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/43071cd57ecffc55c1e0bff29278c3a7_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/pure-anada-pressed-mineral-cheek_83224.html,https://well.ca,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!    You’ll love the silky texture and longevity of these highly wearable cheek colors.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette!  Shades:Ingredients: Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural",4.4,powder,blush,"['Natural', 'Vegan', 'Gluten Free', 'Non-GMO', 'Canadian']",2016-10-01T18:34:42.997Z,2017-12-23T21:08:44.981Z,http://makeup-api.herokuapp.com/api/v1/products/437.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/437/original/data?1514063324,"[{'hex_value': '#d88a66', 'colour_name': 'Bronzed Clove '}, {'hex_value': '#b9484a', 'colour_name': 'Day Lily (Demi-Matte Burgundy) '}, {'hex_value': '#f47892', 'colour_name': 'Forever Summer\t (Demi-Matte Coral Pink) '}, {'hex_value': '#ee7f66', 'colour_name': 'Fresh Mandarin '}, {'hex_value': '#c14c38', 'colour_name': 'Lush Nectarine (Demi-Matte Apricot) '}, {'hex_value': '#e06989', 'colour_name': 'Strawberry Field  '}, {'hex_value': '#f39f94', 'colour_name': 'Sweet Pea '}, {'hex_value': '#e07b78', 'colour_name': 'Tender Twig '}]"
62,436,milani,Milani Rose Powder Blush,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4c9db52b5d1cf54fe74fc60b00ffdaa1_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/milani-rose-powder-blush_101161.html,https://well.ca,"Now this is a blush that deserves to be seen! Gorgeous in the compact, even prettier on cheeks, this petal soft, natural-finish powder shapes, contours and highlights. Streaks? Never. Easy to use? Always. In ultra-flattering shades that you just can’t live without.Features:Real rose petals are crushed and micro-milled into the powder to naturally enhance every skin toneEasy to use, streak-free, shapes & contoursSuitable for all skin typesMade in ItalyStreak-freeApplication: Glide a brush through the color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow. Ingredients:  Talc, Synthetic Wax, Aluminum Starch, Octenylsuccinate, Hydoxylated Lanolin, Isopropyl Lanoate, Petrolatum, Cyclomethicone,, Lanolin Alcohol, Cetyl Actate, Acetylated Lanolin Alcohol, Methylparabne, Proprylparaben. +/- May Contain: Synthetic Flourphlogopite, Mica, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Red 28 (CI 45410), Red 36 (CI 12085), Blue 1 (CI 42090), Carmine (CI 75470), Ultamarines (CI 77007), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742). ",4.6,powder,blush,[],2016-10-01T18:34:42.205Z,2017-12-23T21:08:44.788Z,http://makeup-api.herokuapp.com/api/v1/products/436.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/436/original/open-uri20171223-4-192jbo8?1514063324,"[{'hex_value': '#FF818D', 'colour_name': 'Coral Cove '}, {'hex_value': '#D06079', 'colour_name': 'Romantic Rose  '}, {'hex_value': '#F4587A', 'colour_name': 'Tea Rose '}]"
63,435,milani,Milani Baked Blush,7.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4ae353dcae46e9b97c4915566fc9190a_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/milani-baked-blush_32703.html,https://well.ca,"This silky blush with benefits can be used so many ways. It shapes, it contours, it highlights. Sunbaked on Italian terracotta tiles, it’s buildable from sheer to vibrant. Yes, it adds a cheeky pop of colour to your complexion. Radiance and warmth, too.Features:Multi-purpose: shapes, contours and highlights cheeksEasy to use for a perfect radiant finishMirror & brush applicator includedStreak-freeBuildable from sheer to vibrantApplication: Glide brush through color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow.Ingredients: Talc, Mica, Glyceryl Ethylhexanoate/Stearate/Adipate, Dimethicone, Octyldodecyl Stearoyl Stearate, Isopropyl Myristate, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Sorbitan Stearate, Zea Mays (Corn) Starch, Lauroyl Lysine, Magnesium Aluminum Silicate, Cetearyl Ethylhexanoate, Sodium Dehydroacetate, Nylon-12, Imidazolidinyl Urea, Methylparaben, Silica, Ethylparaben, Propylparaben, Butylparaben, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxide (CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Yellow 6 (CI 15985), Carmine (CI 75470), Ultramarines (CI 77007). Shade Range: ",4.7,powder,blush,[],2016-10-01T18:34:41.358Z,2017-12-23T21:08:44.433Z,http://makeup-api.herokuapp.com/api/v1/products/435.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/435/original/open-uri20171223-4-1dbovcq?1514063324,"[{'hex_value': '#F2A5B2', 'colour_name': '01-Dolce Pink (Pink Shimmer) '}, {'hex_value': '#EC8079', 'colour_name': ""02-Rose D'oro (Pink & Gold Shimmer) ""}, {'hex_value': '#E2918C', 'colour_name': '03-Berry Amore (Rose Berry with Gold Shimmer ) '}, {'hex_value': '#EEA99F', 'colour_name': '05-Luminoso (Luminous Peach Shimmer ) '}, {'hex_value': '#E17A71', 'colour_name': '08-Corallina (Coral Shimmer) '}, {'hex_value': '#EC70A6', 'colour_name': '10-Delizioso Pink (Hot Pink Matte) '}, {'hex_value': '#CD2254', 'colour_name': '11-Bella Rosa (Bright Raspberry Matte) '}]"
64,434,cargo cosmetics,Cargo Cosmetics Blush,26.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b684853d1ee1ffd6125cdbb0308cb9c7_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/cargo-cosmetics-blush_87602.html,https://well.ca,"A favorite with make-up artists Cargo's blendable and easy to wear blush 
offers a stunning array of shades from ranging from delicate neutrals to
 vibrant corals and pinks. Cargo blush is created with a moist and sheer
 powder formulation that glides easily over the skin for a beautiful, 
natural flush. The silky smooth texture layers well for added intensity 
as desired.  The pro formulation also offers longwearing and stay true 
color. Generously packaged in Cargo's oversized signature tin allowing for 
easy access with professional brushes.  


Features:
Silky smooth texture that layer well for added intensity as desiredLongwearing and stay true colorGenerously packaged in Cargo's oversized signature tin allowing for easy access with professional brushesShade Range: Cargo Cosmetics Blush is one of our 10 Makeup Must Haves.  See the full list on The Well.  Ingredients: Talc, Zinc Stearate, Boron Nitride, Octyldodecyl Stearate, Octyldodecyl 
Stearoyl Stearate, Phenoxyethanol, Silica, Tocopheryl Acetate, Caprylyl 
Glycol, Carthamus Tinctorius Seed Oil, Sorbic Acid, Aloe Barbadensis 
Leaf Extract. May Contain (+/-): CI 77019 (Mica), CI 77891 
(Titanium Dioxide), CI 15850 (Red 7 Lake), CI 15850 (Red 6 Lake), CI 
15985 (Yellow 6 Lake), CI 77491 (Iron Oxides), CI 77499 (Iron Oxides), 
CI 77492 (Iron Oxides), CI 77742 (Manganese Violet), CI 77007 
(Ultramarines).

",4.8,powder,blush,[],2016-10-01T18:34:39.515Z,2017-12-23T21:08:44.106Z,http://makeup-api.herokuapp.com/api/v1/products/434.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/434/original/data?1514063324,"[{'hex_value': '#ED94A0', 'colour_name': 'Catalina (Cotton Candy Pink) '}, {'hex_value': '#F9283D', 'colour_name': 'Key Largo (Tropical Punch) '}, {'hex_value': '#FA5B48', 'colour_name': 'Laguna (Tropical Melon) '}, {'hex_value': '#B9746F', 'colour_name': 'Mendocino (Wildflower Pink with a Gold Sheen) '}, {'hex_value': '#DC7861', 'colour_name': 'Rome (Soft Tangerine) '}]"
65,429,physicians formula,Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush in Rose,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/7c674b3490001af91546b73c5fc45f94_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/physicians-formula-argan-wear_102667.html,https://well.ca,"Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush is an exotic blush infused with 100% Pure Argan Oil.Features: Argan
 oil that help transform skin, smoothing fine lines, brightening dull 
skin and renewing suppleness, helping to enhance skin's youthful glowHypoallergenicGluten & Paraben freeNon-comedogenicDermatologist approvedDirections: Sweep
 brush over entire palette to evenly blend colors.  Tap excess powder 
from brush before applying.  Brush over cheekbones to define and contour
 or apply right below cheekbones for a more defined and dramatic look.Ingredients: Talc,
 Mica, Isostearyl Neopentanoate, Argania Spinosa (Argan) Kernel Oil, 
Polybutene, Ascorbyl Palmitate, C12-15 Alkyl Benzoate, Calcium Sodium 
Borosilicate, Citric Acid, Fragrance, Glyceryl Oleate, Glyceryl 
Stearate, Isopropyl Isostearate, Lecithin, Tin Oxide, Tocopherol, 
Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Iron 
Oxides, Titanium Dioxide, Red 6, Red 7, Ultramarines, Yellow 5 Lake.",5.0,powder,blush,['Gluten Free'],2016-10-01T18:34:34.231Z,2017-12-23T21:08:43.426Z,http://makeup-api.herokuapp.com/api/v1/products/429.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/429/original/open-uri20171223-4-156cku8?1514063323,[]
66,428,stila,Stila Convertible Colour Palette Sinrise Splendor,51.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/ad55adbfdae0bb8adfe72bcbc41893ac_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/stila-convertible-colour-palette_120775.html,https://well.ca,"Stila Convertible Colour Palette is a fresh arrangement of Convertible Colour Dual Lip & Cheek Creams with five cool toned shades. They blend like a dream, leaving lips and cheeks petal soft with pretty pops of translucent colour. Sunrise Splendor Shades:English Rose (warm rose tone)Lillium (pinky nude)Cherry Blossom (pink)Fuchsia (bright pink)Tulip (deep plum)Application: For lips, apply with fingertips or lip brush. For cheeks, tap your ring finger into product and gently warm against your thumb. Then tap colour onto cheeks, blending outward and upward.  Can also be applied with brush.Ingredients: Ricinus Communis (Castor) Seed Oil, Lanolin Oil, Beeswax (Cera Alba), Octyl Dodecanol, Microcrystalline Wax, Phenyl Trimethicone, Caprylic/Capric Triglyceride, Ozokerite, Hydrogenated Palm Kernel Glycerides, Octyl Palmitate, Isononyl Isononanoate, C-12-15 Alkyl Benzoate, Tocopheryl Acetate, Hydrogenated Palm Glycerides, BHT. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (Cl 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140).Red 22 Lake (CI 45380).",,cream,blush,[],2016-10-01T18:34:33.400Z,2017-12-23T21:08:43.243Z,http://makeup-api.herokuapp.com/api/v1/products/428.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/428/original/data?1514063323,[]
67,427,stila,Stila Convertible Colour Palette Sunset Serenade,51.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6bb8e9566e2b42bfaf85b9abe36e7cde_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/stila-convertible-colour-palette_120773.html,https://well.ca,"Stila Convertible Colour Palette is a fresh arrangement of Convertible Colour Dual Lip & Cheek Creams with five warm toned shades. They blend like a dream, leaving lips and cheeks petal soft with pretty pops of translucent colour. Sunset Serenade Shades: Petunia (warm pink)Peach blossom (warm peach)Gerbera (peachy nude)Camellia (warm beige)Twilight Rose (deep rose)Application: For lips, apply with fingertips or lip brush. For cheeks, tap your ring finger into product and gently warm against your thumb. Then tap colour onto cheeks, blending outward and upward.  Can also be applied with brush.Ingredients: Ricinus Communis (Castor) Seed Oil, Lanolin Oil, Beeswax (Cera Alba), Octyl Dodecanol, Microcrystalline Wax, Phenyl Trimethicone, Caprylic/Capric Triglyceride, Ozokerite, Hydrogenated Palm Kernel Glycerides, Octyl Palmitate, Isononyl Isononanoate, C-12-15 Alkyl Benzoate, Tocopheryl Acetate, Hydrogenated Palm Glycerides, BHT. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (Cl 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360), Yellow 5 Lake (CI 19140).Red 22 Lake (CI 45380).",,cream,blush,[],2016-10-01T18:34:32.344Z,2017-12-23T21:08:43.144Z,http://makeup-api.herokuapp.com/api/v1/products/427.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/427/original/data?1514063323,[]
68,421,anna sui,Anna Sui Cream Cheek Colour,27.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/3fd71730443a4f57b798668c24d0ad19_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/anna-suicream-cheek-colour_115150.html,https://well.ca,This Anna Sui Cream Cheek Colour is an oil-based gel formula that blends colour into the skin while promoting radiance in the cheeks.  Its pore smoothing powder creates a soft focus effect that leaves skin looking smooth and poreless.Directions: Apply with the unique sponge by dabbing the colour onto your cheeks and blending.,,cream,blush,[],2016-10-01T18:34:26.479Z,2017-12-23T21:08:41.639Z,http://makeup-api.herokuapp.com/api/v1/products/421.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/421/original/data?1514063321,"[{'hex_value': '#FFA8AC', 'colour_name': 'Baby Pink (300) '}, {'hex_value': '#E7807F', 'colour_name': 'Coral Pink (301) '}, {'hex_value': '#E1506F', 'colour_name': 'Poppy (302) '}, {'hex_value': '#C32F3D', 'colour_name': 'Anna Red (400) '}, {'hex_value': '#E95E49', 'colour_name': 'Super Orange (600) '}, {'hex_value': '#DC6C68', 'colour_name': 'Beige Pink (700) '}]"
69,420,nyx,NYX Rouge Cream Blush,9.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/7e559a82a8c8b56d75ae5f108d8449ba_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/nyx-rouge-cream-blush_105937.html,https://well.ca,"NYX Rough Cream Blush is a long-lasting, sheer blusher color in a velvety smooth cream.Features:Provides radiant, long-lasting color and a fresh, dewy glowFormula is infused with minerals that hydrate and condition the skinLong-lasting color in the form of a velvety smooth cream",2.0,cream,blush,[],2016-10-01T18:34:24.983Z,2017-12-23T21:08:41.488Z,http://makeup-api.herokuapp.com/api/v1/products/420.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/420/original/open-uri20171223-4-1w3nykx?1514063321,"[{'hex_value': '#E4878D', 'colour_name': 'Boho Chic (CB11) Light Blue-Toned Pink '}, {'hex_value': '#D4696F', 'colour_name': 'Glow (CB05) Plummy Pink '}, {'hex_value': '#F18F8E', 'colour_name': 'Natural (CB02) Soft Light Pink '}, {'hex_value': '#EC6A4E', 'colour_name': 'Orange (CB09) Soft Orange '}, {'hex_value': '#CA7769', 'colour_name': 'Tea Rose (CB03) Medium Beige-Pink  '}]"
70,419,l'oreal,L'Oreal Paris Visible Lift Blur Blush ,15.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4099ce5656b195d2ec1b845d2b678e25_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/loreal-paris-visible-lift-blur_96606.html,https://well.ca,"Create an instantly just kissed glow with L'Oreal Paris Visible Lift Blur™ Blush. The 
cushiony soft texture glides over skin to blur away dullness for 
instantly radiant looking skin.Ingredients: CYCLOPENTASILOXANE / DIMETHICONE
CROSSPOLYMER / ALUMINA / DISODIUM
STEAROYL GLUTAMATE / ALUMINUM
HYDROXIDE  [+/- MAY CONTAIN: MICA / CI 77891 - TITANIUM
DIOXIDE / CI 45410 - RED 28 LAKE / CI
73360 - RED 30 / CI 19140 - YELLOW 5
LAKE / CI 77491, CI 77492, CI 77499 -
IRON OXIDES] 

",,cream,blush,[],2016-10-01T18:34:24.363Z,2017-12-23T21:08:41.364Z,http://makeup-api.herokuapp.com/api/v1/products/419.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/419/original/data?1514063321,"[{'hex_value': '#F26F81', 'colour_name': 'Soft Berry '}, {'hex_value': '#F2869D', 'colour_name': 'Soft Pink '}]"
71,418,marcelle,Marcelle Cream Blush,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/8d1dc771f1dbdf2fe5e3cb378c44f1fb_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/marcelle-cream-blush_94562.html,https://well.ca,"
        Marcelle’s Cream Blushes beautifully blend for 
a flawless application. The richly pigmented shades provide a veil of 
colour for a healthy glow.Compact includes a handy sponge applicator.    ",5.0,cream,blush,['Canadian'],2016-10-01T18:34:23.030Z,2017-12-23T21:08:41.237Z,http://makeup-api.herokuapp.com/api/v1/products/418.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/418/original/data?1514063321,"[{'hex_value': '#BC6E7E', 'colour_name': 'Heatherwood '}, {'hex_value': '#D88798', 'colour_name': 'Raspberry '}, {'hex_value': '#F3A0A8', 'colour_name': 'Coral '}, {'hex_value': '#D46472', 'colour_name': 'Pink Mademoiselle '}]"
72,417,revlon,Revlon PhotoReady Cream Blush,13.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/1b84cb453bc5527d4ecb11b5967cd135_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/revlon-photoready-cream-blush_84552.html,https://well.ca,"Revlon PhotoReady™ Cream Blush was 
created by Global Artistic Director Gucci Westman for the Spring 2012 
collection. Inspired by the glowing skin of a beach beauty, these silky 
cream blushes glide on smoothly provide a dewy flush of color for a 
healthy, gorgeous glow.Features: Creamy blush provides buildable, beautiful flush of colorLightweight formula with silky soft feel on skinBlends evenly over cheeks for smooth applicationPhotochromatic pigments bend and reflect light to provide cheeks with a beautiful glow",5.0,cream,blush,[],2016-10-01T18:34:20.813Z,2017-12-23T21:08:40.772Z,http://makeup-api.herokuapp.com/api/v1/products/417.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/417/original/data?1514063320,[]
73,416,,DaLish Lip Cheek Balm,15.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/3a23201f66be485784f542c43a4b3569_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/dalish-lip-cheek-balm_98198.html?cat=1978,https://well.ca,"A little goes a long way with this richly pigmented multi-use balm that can be used on cheeks and lips for a fresh, happy glow. Start with one dab of DaLish Lip Cheek Balm on the apples of cheeks and use your fingers to massage in colour where you want it. Pearl-like pigments means the pretty tint won’t fall flat on lips. Directions: Apply directly on to lips for balm use and dab directly onto cheeks for blush use. Blend woth your fingers till you reach your desired look. Shade Range:  BO1 - Dusty Rose – shade with a hint of bronzer. Perfect for fair to medium tones.
                            
                          
                            
                                                                                                    
                                                                 BO2 - Coral – that has a real punch to it. Perfect for all skin tones.
                            
                          
                            
                                                                                                    
                                                                 BO3 - Bubble Gum Pink – Has a great pop of colour and perfect for all skin tones.
                            
                          
                            
                                                                                                    
                                                                 BO4 - Bronzer – Perfect for all colour tones and ideal for contouring.
                            
                          
                            
                                                                                                    
                                                                 BO5 - Deep Plum – Perfect for all skin tones. - See more at: //www.dalishcosmetics.com/product/lipcheek-balms-75-natural#sthash.9DGfyyKW.dpufBO1 - Dusty Rose – shade with a hint of bronzer. Perfect for fair to medium tones.BO2 - Coral – that has a real punch to it. Perfect for all skin tones.BO3 - Bubble Gum Pink – Has a great pop of colour and perfect for all skin tones.BO4 - Bronzer – Perfect for all colour tones and ideal for contouring.BO5 - Deep Plum – Perfect for all skin tones.Ingredients: Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglycerides, Copernicia Cerifera (Carnauba) Wax, Cetyl Alcohol, Hydrogenated Castor oil, Cetyl Palmitate, Beeswax, Sorbitan Palmitate, Sorbitan Olivate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus officinalis (Rosemary) Leaf Extract, Benzyl Alcohol, Benzoic Acid, Dehydroacetic Acid, Sorbic Acid, Tocopherol, Vanillin, May contain (+/-), Titanium Dioxide CI 77891, Iron Oxides CI 77491, Mica CI 77019, Red 7 Lake CI 15850, Yellow 5 Lake CI 19140, Red 27 Lake CI 45410, Red 30 Lake CI 73360, Blue 1 Lake CI 42090, Carmine CI 75470. *Contains natural Antioxidant Contains organic castor oil and Carnauba Wax ",2.3,cream,blush,"['Canadian', 'Natural']",2016-10-01T18:34:19.742Z,2017-12-23T21:08:40.672Z,http://makeup-api.herokuapp.com/api/v1/products/416.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/416/original/data?1514063320,"[{'hex_value': '#cc7c7d', 'colour_name': 'BO1 - Dusty Rose '}, {'hex_value': '#bf3938', 'colour_name': 'BO2 - Coral '}, {'hex_value': '#e2707a', 'colour_name': 'BO3 - Bubble Gum Pink '}, {'hex_value': '#a76b4f', 'colour_name': 'BO4 - Bronzer '}, {'hex_value': '#7c3545', 'colour_name': 'BO5 - Deep Plum '}]"
74,415,physicians formula,Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink,8.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/468d19513d1f01f1e59806ccdd4222fe_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/physicians-formula-super-bb-all-in-1_102736.html,https://well.ca,"Physicians Formula Super BB All-in-1 Beauty Balm Cheek & Lip in Berry Pink is a great mulch-purpose product to pop into your purse. Features: HypoallergenicParaben, Gluten & Fragrance freeNon-comedogenicDermatologist approvedDirections: Apply desired amount to cheeks & lips and blend with fingertip or brush.  Reapply as needed.Ingredients: Caprylic/Capric Triglyceride, Polyethylene, Silica, Dimethicone, Hydrogenated Polyisobutene, Phenylpropyldimethylsiloxysilicate, Octyldodecanol, Euphorbia Cerifera (Candelilla) Wax, Hydrogenated Coco-Glycerides, Propylene Glycol Ricinoleate, Copernicia Cerifera (Carnauba) Wax, Mica, Calcium Aluminum Borosilicate, Flavor, Perilla Ocymoides Seed Oil, Salix Alba (Willow) Bark Extract, BHT, Glycerin, Lysolecithin, Polysilicone-11, Tin Oxide, Tocopheryl Acetate, Triethoxycaprylylsilane, Water, Phenoxyethanol. May Contain: Titanium Dioxide, Orange 5 Lake, Red 6 Lake, Red 7 Lake, Red 28 Lake, Red 30 Lake.",4.0,cream,blush,['Gluten Free'],2016-10-01T18:34:18.458Z,2017-12-23T21:08:40.580Z,http://makeup-api.herokuapp.com/api/v1/products/415.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/415/original/data?1514063320,[]
75,414,maybelline,Maybelline Dream Bouncy Blush,11.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/51eacb9efebbaee39399e65ffe3d9416_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,https://well.ca,"Now, blush has bounce! Freshest flush ever:• New bouncy texture is formulated with silicone elastomers• Lightweight like a powder, yet melts seamlessly into skin like a cream giving you a fresh flush• Dermatologist tested• Allergy tested• Non-comedogenic
                    
                    
                    
                        
                        For best results: With your fingertips, blend a small amount of
 blush onto the apples of your cheeks, applying from your cheekbones to 
your temples. To build colour intensity, apply more blush. 
                    ",4.5,cream,blush,[],2016-10-01T18:34:17.251Z,2017-12-23T21:08:40.418Z,http://makeup-api.herokuapp.com/api/v1/products/414.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/414/original/open-uri20171223-4-cjvuw0?1514063320,"[{'hex_value': '#ecc3d5', 'colour_name': 'Fresh Pink '}, {'hex_value': '#ee9cb1', 'colour_name': 'Hot Tamale '}, {'hex_value': '#ecbaba', 'colour_name': 'Peach Satin '}, {'hex_value': '#c25159', 'colour_name': 'Plum Wine '}]"
76,370,physicians formula,Physicians Formula Mineral Wear Flawless Complexion Kit ,29.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/c150e6cb030d8b4c8c63a12e6e599332_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/physicians-formula-mineral-wear_58605.html?cat=1977,https://well.ca,"Physicians Formula Mineral Wear Flawless Complexion Kit is ideal for extra sensitive or breakout-prone skin! The ultra-gentle, minimalist formulations help reduce irritation and breakout.Kit Includes: Physicians Formula Mineral Wear Talc-Free Mineral Blush (5.5 g) Mineral Wear Talc-Free Mineral Face Powder 				(9 g)Mineral Wear Talc-Free Matte Finishing Veil (16.5 g) - Translucent",4.8,powder,blush,['Gluten Free'],2016-10-01T18:32:48.923Z,2017-12-23T21:08:30.276Z,http://makeup-api.herokuapp.com/api/v1/products/370.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/370/original/open-uri20171223-4-ev2twx?1514063310,[]
77,278,pacifica,Pacifica Radiant Shimmer Highlighting Creams For Eyes Lips Face,28.0,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4395f2c09aebd1b8d8f183168bc5d00f_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/pacifica-radiant-shimmer_77804.html?cat=1977,https://well.ca,"You will absolutely LOVE these Radiant Shimmer Coconut Multiples! Coconut infused multi-use creamy colors for cheeks, eyes, lips and even your body are housed in a magically decorated palette. Create shimmering highlights, glowing illumination and beautiful contours. Natural mineral makeup formula blends effortlessly and can be used sheer, layered or built-up for more drama. Go ahead and play all you want, these mineral makeup colors are full of skin-loving naturals.Includes 3 Shimmering Shades:Bronzed: Perfectly glowing sun-kissed color with golden shimmer shadowIsland Rose: shimmering, radiant dewy pink shadowMoonlit: Iridescent pale shades of moon-kissed shimmerFeatures:No animal testingGluten-free100% vegan and cruelty-freeFormulated without: Phthalates, parabens, carmine, beeswax, lanolin, mineral oils, propylene glycol, petroleum and FD& C colors (along with other nasties you do not want on your skin). Ingredients: Ethylhexyl Palmitate, Silica, Mica,  Caprylic/Capric Triglyceride,Helianthus Annuus (Sunflower) Seed Oil, Ozokerite, Copernicia Cerifera(Carnauba) Wax, Euphorbia Cerifera (Candelilla) Wax, Cetyl Palmitate, Carthamus Tinctorius (Safflower) Seedoil, Parfum (All Natural), Tocopheryl Acetate (Vitamin E), Macrocystis Pyrifera (Brown Kelp) Extract,Cocos Nucifera (Coconut) Fruit Extract, Tin Oxide. Titanium Dioxide Ci 77891, Iron Oxides Ci 77941",3.6,powder,blush,"['Natural', 'Vegan', 'Gluten Free']",2016-10-01T18:30:09.334Z,2017-12-23T21:08:44.239Z,http://makeup-api.herokuapp.com/api/v1/products/278.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/278/original/data?1514063324,"[{'hex_value': '#7E554A', 'colour_name': 'color 1'}, {'hex_value': '#BC8A88', 'colour_name': 'color 2'}, {'hex_value': '#D1B6A9', 'colour_name': 'color 3'}]"
